USP;Sumarija;GJ;Odsjek;KO;KC;Povrsina;stranica;odluka;napomena;ko_mb
Buzet;Buzet;Kras;42h;Hum;3653/37;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;3653/40;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4202;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4204;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4205;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;5216/17;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4216/18;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4222/2;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4226/113;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;5226/125;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4226/126;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4505/1;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;4502/2;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;42h;Hum;5212/13;16.33;8;1;Buzet;302139
Buzet;Buzet;Kras;43f;Hum;159/36;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;159/37;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;162;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;4608/6;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;4608/7;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5017/8;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5017/17;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5017/22;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5017/28;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5017/37;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5017/40;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5022/19;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5112/1;4.34;8;1;NA;302139
Buzet;Buzet;Kras;43f;Hum;5122;4.34;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;60354;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;670/4;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;885/26;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;885/30;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;885/32;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;885/38;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;885/77;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;1309/126;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;1391/14;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;1391/59;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;1398;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;1592/1;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;2001;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;5212/8;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;5212/27;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;5212/35;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44e;Hum;5212/36;10.16;8;1;NA;302139
Buzet;Buzet;Kras;44f;Hum;1693/4;0.88;8;1;NA;302139
Buzet;Buzet;Kras;44u;Hum;603/54;2.05;8;1;NA;302139
Buzet;Buzet;Kras;44u;Hum;603/55;2.05;8;1;NA;302139
Buzet;Buzet;Kras;44u;Hum;603/56;2.05;8;1;NA;302139
Buzet;Buzet;Kras;44u;Hum;1309/39;2.05;8;1;NA;302139
Buzet;Buzet;Kras;44z;Hum;1309/8;1.84;8;1;NA;302139
Buzet;Buzet;Kras;44z;Hum;1309/22;1.84;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;885/12;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;885/14;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;885/52;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;885/58;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;885/140;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;900/1;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;1003/1;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;1114/4;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5143/235;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5143/236;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5143/241;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5195/1;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5196/2;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5221/1;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5221/2;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5221/3;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5221/6;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5223;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5226/1;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5226/2;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5252/6;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5255;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5299/4;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5414/2;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5430/5;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45a;Hum;5471/18;9.2;8;1;NA;302139
Buzet;Buzet;Kras;45c;Hum;5367/32;1.16;8;1;NA;302139
Buzet;Buzet;Kras;45c;Hum;5367/50;1.16;8;1;NA;302139
Buzet;Buzet;Kras;31d;Oprtalj;725/17;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;725/19;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1061/7;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1061/8;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1078/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1080/6;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1096/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1101/5;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1106/12;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1143/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1143/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1152/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1184/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1190/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1190/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1191;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1192;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1193/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1193/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1199/6;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1206/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1207;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1209;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1231;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1233;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1234;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1238/4;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1244;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1259;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1261;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1271;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1305/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1305/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1306/4;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1308/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1309/4;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1317;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1354/5;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1373/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1374;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1375;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1375/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1375/4;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1380/4;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1381/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1381/4;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;1382/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9163/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9883/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9883/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9883/5;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9907/8;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9907/12;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9948;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9949/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9958;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9967/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9967/4;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9968;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9969;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;9970/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10034;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10042/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10053/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10054/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10055/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10059/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10076;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10150/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10150/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10153;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10154;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10167/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10220/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10227;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10251;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10254;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10255;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10258;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10261;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10262;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10265/6;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10273/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10276;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10279;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10291/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10299;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10300/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10303/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10303/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10304/8;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10306/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10327;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10332;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10334;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10336/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10337/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10337/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10337/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10338;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10340;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10342;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10345;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10346;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10351/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10354;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10366;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10392;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10407;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10473;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10512/11;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10512/12;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10580/4;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10594/1;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10599;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10523/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10625;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10637/5;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10639;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10640;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10641;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10653/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10656;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10668/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10673/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10685/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10709/3;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10709/6;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10711/2;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10712/5;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10714/5;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10748/5;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10750;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31d;Oprtalj;10751;14.95;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;728/1;2.22;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;728/2;2.22;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;728/5;2.22;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;731/1;2.22;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;731/3;2.22;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;994/1;2.22;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;1146;2.22;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;1149/1;2.22;8;1;livade;301957
Buzet;Buzet;Kras;31i;Oprtalj;1149/3;2.22;8;1;livade;301957
Karlovac;Krnjak;Debela kosa Markovac;26b;Buriæ selo;292;21.75;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26b;Buriæ selo;d.323;21.75;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26b;Buriæ selo;d.340;21.75;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26c;Buriæ selo;279;12.9;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26c;Buriæ selo;d.280/1;12.9;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26c;Buriæ selo;d.280/2;12.9;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26c;Buriæ selo;d.296;12.9;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26e;Buriæ selo;d.18;9.9;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26e;Buriæ selo;d.329;9.9;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26e;Buriæ selo;d.406;9.9;9;1;NA;313033
Karlovac;Krnjak;Debela kosa Markovac;26f;Buriæ selo;280/5;2.11;9;1;NA;313033
Karlovac;Krnjak;Skradska gora;3g;Krnjak;d.2723;8.86;9;1;NA;313190
Karlovac;Krnjak;Skradska gora;13b;Krnjak;2125/1;25.49;9;1;NA;313190
Karlovac;Krnjak;Skradska gora;13b;Krnjak;2125/4;25.49;9;1;NA;313190
Karlovac;Krnjak;Skradska gora;4e;Gornji Skrad;d.592;0.62;9;1;NA;313157
Karlovac;Krnjak;Skradska gora;30c;Gornji Skrad;d.312;2.81;9;1;NA;313157
Karlovac;Krnjak;Skradska gora;30c;Gornji Skrad;d.590;2.81;9;1;NA;313157
Karlovac;Krnjak;Skradska gora;31c;Gornji Skrad;d.592;1.79;9;1;NA;313157
Karlovac;Krnjak;Skradska gora;12e;Donji budaèki;706;1.37;9;1;NA;313076
Karlovac;Krnjak;Skradska gora;12f;Donji budaèki;710/2;0.18;9;1;NA;313076
Karlovac;Karlovac;Veliko brdo;20c;Popoviæ brdo;d.443/20;19.27;9;1;Popoviæ Brdo Trebinja;313246
Karlovac;Karlovac;Veliko brdo;20c;Popoviæ brdo;540;19.27;9;1;Popoviæ Brdo Trebinja;313246
Karlovac;Karlovac;Veliko brdo;20c;Popoviæ brdo;1812;19.27;9;1;Popoviæ Brdo Trebinja;313246
Karlovac;Karlovac;Veliko brdo;20c;Popoviæ brdo;1813;19.27;9;1;Popoviæ Brdo Trebinja;313246
Karlovac;Karlovac;Veliko brdo;20c;Popoviæ brdo;1814/3;19.27;9;1;Popoviæ Brdo Trebinja;313246
Požega;Kutjevo;J. Krndija Kutjevaèka;34g;Lukaè;d.373/1;4.65;9;1;NA;327492
Požega;Kutjevo;J. Krndija Kutjevaèka;35h;Lukaè;d.373/1;6.52;9;1;NA;327492
Požega;Velika;Poljanaèke Šume;28e;Bratuljevci;d.776/1;4.38;9;1;NA;327018
Požega;Velika;Poljanaèke Šume;28e;Bratuljevci;776/3;4.38;9;1;NA;327018
Požega;Požega;Sj. Babja gora;70e;Æosine laze;d.268;1.94;9;1;NA;327484
Požega;Požega;Poljadijske šume;43e;Trapari;269;10.28;9;1;NA;327905
Požega;Požega;Poljadijske šume;43e;Trapari;d.270/1;10.28;9;1;NA;327905
Požega;Pleternica;Sj. Dilj pleternièki;25m;Buk;1517;0.57;9;1;NA;327069
Požega;Pleternica;Požeška gora;12c;Komorica;d.339;10.65;9;1;NA;327387
Požega;Pleternica;Požeška gora;12c;Komorica;395;10.65;9;1;NA;327387
Požega;Pleternica;Požeška gora;12c;Komorica;485;10.65;9;1;NA;327387
Požega;Pleternica;Požeška gora;12c;Komorica;493;10.65;9;1;NA;327387
Požega;Pleternica;Požeška gora;12c;Komorica;500;10.65;9;1;NA;327387
